Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Fiji,FJI,2000,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.480927559
Fiji,FJI,1999,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.420185127
Fiji,FJI,1998,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.366931179
Fiji,FJI,1997,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.322959753
Fiji,FJI,1996,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.282881569
Fiji,FJI,1995,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.244962681
Fiji,FJI,1994,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.213456445
Fiji,FJI,1993,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.191111134
Fiji,FJI,1992,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.178945958
Fiji,FJI,1991,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.175668504
Fiji,FJI,1990,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.179584504
Fiji,FJI,1989,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.187760859
Fiji,FJI,1988,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.196187781
Fiji,FJI,1987,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.204072432
Fiji,FJI,1986,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.209933068
Fiji,FJI,1985,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.211813336
Fiji,FJI,1984,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.21004859
Fiji,FJI,1983,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.203554603
Fiji,FJI,1982,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.19148236
Fiji,FJI,1981,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.172901394
Fiji,FJI,1980,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.147680598
Fiji,FJI,1979,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.116777598
Fiji,FJI,1978,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.084960802
Fiji,FJI,1977,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.055785515
Fiji,FJI,1976,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.031929142
Fiji,FJI,1975,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.014093342
Fiji,FJI,1974,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.001931412
Fiji,FJI,1973,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.995530421
Fiji,FJI,1972,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.988315184
Fiji,FJI,1971,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.979608687
Fiji,FJI,1970,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.973503162
Fiji,FJI,1969,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.967569244
Fiji,FJI,1968,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.959086261
Fiji,FJI,1967,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.951277063
Fiji,FJI,1966,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.946128883
Fiji,FJI,1965,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.93968015
Fiji,FJI,1964,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.929418803
Fiji,FJI,1963,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.919717627
Fiji,FJI,1962,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.915055041
Fiji,FJI,1961,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.913891095
Fiji,FJI,1960,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,0.916156976
Fiji,FJI,2021,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.398511053
Fiji,FJI,2020,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.265314363
Fiji,FJI,2019,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.147860917
Fiji,FJI,2018,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.063271794
Fiji,FJI,2017,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.993515162
Fiji,FJI,2016,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.948928068
Fiji,FJI,2015,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.932904159
Fiji,FJI,2014,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.896753312
Fiji,FJI,2013,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.83643963
Fiji,FJI,2012,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.785289243
Fiji,FJI,2011,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.739675081
Fiji,FJI,2010,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.701736268
Fiji,FJI,2009,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.673929946
Fiji,FJI,2008,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.649051353
Fiji,FJI,2007,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.61466711
Fiji,FJI,2006,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.572777459
Fiji,FJI,2005,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.532679178
Fiji,FJI,2004,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.493546425
Fiji,FJI,2003,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.454220099
Fiji,FJI,2002,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.416588443
Fiji,FJI,2001,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.378249202
Fiji,FJI,2000,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.337213903
Fiji,FJI,1999,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.295311098
Fiji,FJI,1998,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.254216795
Fiji,FJI,1997,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.215470695
Fiji,FJI,1996,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.185154408
Fiji,FJI,1995,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.164082098
Fiji,FJI,1994,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.146631466
Fiji,FJI,1993,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.133325003
Fiji,FJI,1992,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.125752257
Fiji,FJI,1991,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.127247988
Fiji,FJI,1990,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.135478125
Fiji,FJI,1989,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.147922673
Fiji,FJI,1988,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.166265509
Fiji,FJI,1987,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.188744027
Fiji,FJI,1986,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.192468007
Fiji,FJI,1985,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.186292456
Fiji,FJI,1984,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.194163474
Fiji,FJI,1983,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.204474413
Fiji,FJI,1982,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.211484594
Fiji,FJI,1981,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.211906492
Fiji,FJI,1980,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.203831794
Fiji,FJI,1979,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.187130445
Fiji,FJI,1978,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.163813976
Fiji,FJI,1977,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.135102195
Fiji,FJI,1976,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.107992243
Fiji,FJI,1975,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.084047957
Fiji,FJI,1974,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.059535384
Fiji,FJI,1973,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.040368119
Fiji,FJI,1972,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.024318138
Fiji,FJI,1971,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.010163688
Fiji,FJI,1970,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.003420329
Fiji,FJI,1969,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.004381377
Fiji,FJI,1968,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.009839261
Fiji,FJI,1967,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.021881946
Fiji,FJI,1966,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.044788503
Fiji,FJI,1965,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.072848068
Fiji,FJI,1964,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.099766185
Fiji,FJI,1963,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.128608982
Fiji,FJI,1962,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.163662129
Fiji,FJI,1961,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.20361271
Fiji,FJI,1960,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.24637248
Fiji,FJI,2021,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,29856
Fiji,FJI,2020,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,28792
Fiji,FJI,2019,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,27710
Fiji,FJI,2018,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,26736
Fiji,FJI,2017,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,25851
Fiji,FJI,2016,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,25121
Fiji,FJI,2015,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,24576
Fiji,FJI,2014,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,23939
Fiji,FJI,2013,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,23133
Fiji,FJI,2012,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,22325
Fiji,FJI,2011,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,21534
Fiji,FJI,2010,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,20811
Fiji,FJI,2009,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,20196
Fiji,FJI,2008,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,19619
Fiji,FJI,2007,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,18955
Fiji,FJI,2006,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,18199
Fiji,FJI,2005,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,17447
Fiji,FJI,2004,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16723
Fiji,FJI,2003,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16031
Fiji,FJI,2002,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,15399
Fiji,FJI,2001,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14790
Fiji,FJI,2000,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14183
Fiji,FJI,1999,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,13586
Fiji,FJI,1998,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,13012
Fiji,FJI,1997,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,12480
Fiji,FJI,1996,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,12079
Fiji,FJI,1995,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11850
Fiji,FJI,1994,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11693
Fiji,FJI,1993,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11561
Fiji,FJI,1992,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11450
Fiji,FJI,1991,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11373
Fiji,FJI,1990,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11286
Fiji,FJI,1989,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11157
Fiji,FJI,1988,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11007
Fiji,FJI,1987,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10829
Fiji,FJI,1986,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10504
Fiji,FJI,1985,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,10075
Fiji,FJI,1984,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,9695
Fiji,FJI,1983,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,9349
Fiji,FJI,1982,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,9027
Fiji,FJI,1981,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8715
Fiji,FJI,1980,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8400
Fiji,FJI,1979,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,8070
Fiji,FJI,1978,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7758
Fiji,FJI,1977,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7485
Fiji,FJI,1976,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7232
Fiji,FJI,1975,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6984
Fiji,FJI,1974,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6742
Fiji,FJI,1973,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6516
Fiji,FJI,1972,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6288
Fiji,FJI,1971,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6055
Fiji,FJI,1970,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5831
Fiji,FJI,1969,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5615
Fiji,FJI,1968,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5401
Fiji,FJI,1967,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5205
Fiji,FJI,1966,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4957
Fiji,FJI,1965,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4695
Fiji,FJI,1964,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4506
Fiji,FJI,1963,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4353
Fiji,FJI,1962,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4228
Fiji,FJI,1961,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4128
Fiji,FJI,1960,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4060
Fiji,FJI,2021,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,6.477395504
Fiji,FJI,2020,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,6.279011697
Fiji,FJI,2019,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,6.062150718
Fiji,FJI,2018,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.853798986
Fiji,FJI,2017,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.66803883
Fiji,FJI,2016,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.519486226
Fiji,FJI,2015,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.414318997
Fiji,FJI,2014,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.291246202
Fiji,FJI,2013,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.132150234
Fiji,FJI,2012,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.973035345
Fiji,FJI,2011,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.817914448
Fiji,FJI,2010,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.679601914
Fiji,FJI,2009,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.566808412
Fiji,FJI,2008,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.465805935
Fiji,FJI,2007,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.345707939
Fiji,FJI,2006,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.205284623
Fiji,FJI,2005,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.066735819
Fiji,FJI,2004,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.932901375
Fiji,FJI,2003,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.80523212
Fiji,FJI,2002,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.68950113
Fiji,FJI,2001,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.57820682
Fiji,FJI,2000,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.46600587
Fiji,FJI,1999,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.355420437
Fiji,FJI,1998,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.249442776
Fiji,FJI,1997,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.151341141
Fiji,FJI,1996,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.079782664
Fiji,FJI,1995,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.036806868
Fiji,FJI,1994,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.000857131
Fiji,FJI,1993,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.971737457
Fiji,FJI,1992,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.950586059
Fiji,FJI,1991,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.937169848
Fiji,FJI,1990,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.929944078
Fiji,FJI,1989,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.924898802
Fiji,FJI,1988,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.91680082
Fiji,FJI,1987,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.906062493
Fiji,FJI,1986,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.864489951
Fiji,FJI,1985,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.804414692
Fiji,FJI,1984,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.763077274
Fiji,FJI,1983,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.729604611
Fiji,FJI,1982,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.700543759
Fiji,FJI,1981,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.672179349
Fiji,FJI,1980,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.639791079
Fiji,FJI,1979,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.599854382
Fiji,FJI,1978,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.561901051
Fiji,FJI,1977,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.531416552
Fiji,FJI,1976,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.499719162
Fiji,FJI,1975,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.461312912
Fiji,FJI,1974,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.417941871
Fiji,FJI,1973,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.377451428
Fiji,FJI,1972,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.336034592
Fiji,FJI,1971,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.293075892
Fiji,FJI,1970,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.254367329
Fiji,FJI,1969,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.218416213
Fiji,FJI,1968,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.182901347
Fiji,FJI,1967,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.154447986
Fiji,FJI,1966,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.106900663
Fiji,FJI,1965,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.054866467
Fiji,FJI,1964,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.03447225
Fiji,FJI,1963,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.029673424
Fiji,FJI,1962,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.037069607
Fiji,FJI,1961,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.055072457
Fiji,FJI,1960,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.08848811
Fiji,FJI,2021,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,23017
Fiji,FJI,2020,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,22192
Fiji,FJI,2019,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,21363
Fiji,FJI,2018,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,20658
Fiji,FJI,2017,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,20040
Fiji,FJI,2016,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,19569
Fiji,FJI,2015,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,19303
Fiji,FJI,2014,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,18972
Fiji,FJI,2013,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,18495
Fiji,FJI,2012,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,18035
Fiji,FJI,2011,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,17597
Fiji,FJI,2010,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,17208
Fiji,FJI,2009,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16883
Fiji,FJI,2008,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16586
Fiji,FJI,2007,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,16112
Fiji,FJI,2006,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,15479
Fiji,FJI,2005,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,14885
Fiji,FJI,2004,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,14328
Fiji,FJI,2003,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,13800
Fiji,FJI,2002,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,13332
Fiji,FJI,2001,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12881
Fiji,FJI,2000,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12410
Fiji,FJI,1999,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,11939
Fiji,FJI,1998,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,11468
Fiji,FJI,1997,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,11011
Fiji,FJI,1996,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10711
Fiji,FJI,1995,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10604
Fiji,FJI,1994,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10554
Fiji,FJI,1993,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10529
Fiji,FJI,1992,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10519
Fiji,FJI,1991,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10544
Fiji,FJI,1990,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10567
Fiji,FJI,1989,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10567
Fiji,FJI,1988,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10576
Fiji,FJI,1987,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10577
Fiji,FJI,1986,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10272
Fiji,FJI,1985,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,9786
Fiji,FJI,1984,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,9467
Fiji,FJI,1983,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,9200
Fiji,FJI,1982,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8943
Fiji,FJI,1981,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8683
Fiji,FJI,1980,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8407
Fiji,FJI,1979,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,8114
Fiji,FJI,1978,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7833
Fiji,FJI,1977,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7562
Fiji,FJI,1976,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7333
Fiji,FJI,1975,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7142
Fiji,FJI,1974,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6949
Fiji,FJI,1973,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6803
Fiji,FJI,1972,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6684
Fiji,FJI,1971,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6578
Fiji,FJI,1970,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6510
Fiji,FJI,1969,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6486
Fiji,FJI,1968,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6495
Fiji,FJI,1967,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6552
Fiji,FJI,1966,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6445
Fiji,FJI,1965,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6251
